item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_LE_42_S13_Q001,SRC_M2_LE_42_WORKSHEET_SET13_20260710,001,1,8,26ac0e9b9ed14af71d081ae0206e67efc3afefd3d0a83238984e37054e834194,191a7074839b5a16dabef950133bbf8932994975e3dcf11935c3fe928397c8e8,일차방정식의 해 또는 계수가 문자로 주어질 때,-21,integer,M2_LE_PT015,,M2_LE_C005,,,advanced,64,medium_observed_challenge,M2_LE_FAM_M2_LE_PT015,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT015__M2LE42S13_Q001,M2_LE_PT015::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q002,SRC_M2_LE_42_WORKSHEET_SET13_20260710,002,1,8,50b9e63c8c14d493feedf9a8284646ce3eae9c7680d974a7824924b5c39f34d4,15a0c47b0c73bfada73d7ad851f6fa689cc07d162b2ece4451ade059fa78f8db,"연립방정식의 해를 알 때, 미지수의 값 구하기",-9,integer,M2_LE_PT061,,M2_LE_C015|M2_LE_C016,,,core,42,high_observed_challenge,M2_LE_FAM_M2_LE_PT061,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT061__M2LE42S13_Q002,M2_LE_PT061::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q003,SRC_M2_LE_42_WORKSHEET_SET13_20260710,003,1,8,8a081ee39b2208baba3b6651fed19c500dcdb80762b0cc87fb19fc40f6176f5a,15a0c47b0c73bfada73d7ad851f6fa689cc07d162b2ece4451ade059fa78f8db,"연립방정식의 해를 알 때, 미지수의 값 구하기",-21,integer,M2_LE_PT061,,M2_LE_C015|M2_LE_C016,,,core,43,high_observed_challenge,M2_LE_FAM_M2_LE_PT061,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT061__M2LE42S13_Q003,M2_LE_PT061::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q004,SRC_M2_LE_42_WORKSHEET_SET13_20260710,004,1,9,964993d2724aa9d3020b98537910b5d108a453efedd2ee4f6dc9c546c1c934b9,15a0c47b0c73bfada73d7ad851f6fa689cc07d162b2ece4451ade059fa78f8db,"연립방정식의 해를 알 때, 미지수의 값 구하기",-24,integer,M2_LE_PT061,,M2_LE_C015|M2_LE_C016,,,core,41,high_observed_challenge,M2_LE_FAM_M2_LE_PT061,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT061__M2LE42S13_Q004,M2_LE_PT061::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q005,SRC_M2_LE_42_WORKSHEET_SET13_20260710,005,1,9,5b8aabec69650a8a93fa687b43ba865c34fb475104a56b80c48ce29d74b38aca,208223dc7252ddd059b77fec85be8c31df3d4ce437f38a85b8a3d409790028f9,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,choice:5,single_choice,M2_LE_PT065,,M2_LE_C016,,,advanced,76,medium_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q005,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q006,SRC_M2_LE_42_WORKSHEET_SET13_20260710,006,1,9,c5ea0223076970b7614c7e4828455c50536cc635531718d7ce7774b588de5f67,ed87d522eb0acb5640a89daf0c03464f18a1f9bd22aea8e42e1cf14994a0cb0e,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,4,integer,M2_LE_PT065,,M2_LE_C016,,,advanced,73,medium_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q006,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q007,SRC_M2_LE_42_WORKSHEET_SET13_20260710,007,1,9,1ebd559e35c1cf2cb63d49c299516302a80bf54588c30a28db2a06ffb834d31a,208223dc7252ddd059b77fec85be8c31df3d4ce437f38a85b8a3d409790028f9,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,choice:3,single_choice,M2_LE_PT065,,M2_LE_C016,,,advanced,83,low_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q007,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q008,SRC_M2_LE_42_WORKSHEET_SET13_20260710,008,2,9,60ec398f946ead4608b309c8174854fa4180cd793d087468d40c3a57571b5856,208223dc7252ddd059b77fec85be8c31df3d4ce437f38a85b8a3d409790028f9,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,choice:4,single_choice,M2_LE_PT065,,M2_LE_C016,,,advanced,76,medium_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q008,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q009,SRC_M2_LE_42_WORKSHEET_SET13_20260710,009,2,9,2f6777e0a6d6b4f5b63ddc1e6c3c46a7b4f041ca9a989699bd56df9fd864ef1d,208223dc7252ddd059b77fec85be8c31df3d4ce437f38a85b8a3d409790028f9,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,choice:2,single_choice,M2_LE_PT065,,M2_LE_C016,,,advanced,84,low_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q009,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_42_S13_Q010,SRC_M2_LE_42_WORKSHEET_SET13_20260710,010,2,9,02d5f4bca55e6e53a4a88462d7740d0ff378169f75d515b8c59637360b51edb6,208223dc7252ddd059b77fec85be8c31df3d4ce437f38a85b8a3d409790028f9,연립방정식의 해와 조건식(1) - 연립방정식의 해를 한 해로 갖는 일차방정식,choice:1,single_choice,M2_LE_PT065,,M2_LE_C016,,,advanced,81,low_observed_challenge,M2_LE_FAM_M2_LE_PT065,variant,symbolic_equation,4,"주어진 해나 조건을 식에 정확히 대입하고, 두 식을 표준형으로 정리한 뒤 소거와 검산을 수행한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_substitution_error|elimination_arithmetic_error|verification_missing,M2_LE_PT065__M2LE42S13_Q010,M2_LE_PT065::M2_LE_SET13,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
