item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_PROB_150_S11_Q001,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,001,1,41,915e56b0c3c34ab9d305abb5d5c37be2c0610f2cddb535f0c9742344826c72b3,b32826f219ad552847ad23a981dde35e9eb4c4cf1c3695e330329c6a99bd732c,여러 가지 경우의 수(1) 순서쌍을 이용하여 푸는 경우,8,integer,M2_PROB_PT004,,M2_PROB_C003|M2_PROB_C005,,,core,50,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT004,variant,ordered_pair_table,3,두 선택을 순서쌍으로 나타내고 조건을 만족하는 쌍을 중복 없이 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|ordered_pairs|systematic_listing,M2_PROB_PT004__M2PROB150S11_Q001,M2_PROB_PT004::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q002,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,002,1,41,5d95d877757b2c07f380766173b2c7c379287985c585a0beb25faa457c0ec6c9,f1c8860a6d6d5946052a24b6ba1e6c4183f5325e88a6c3f3b5e5f6c9cae69550,여러 가지 경우의 수(1) 순서쌍을 이용하여 푸는 경우,choice:4,single_choice,M2_PROB_PT005,,M2_PROB_C003|M2_PROB_C005,,,standard,50,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT005,variant,ordered_pair_table,4,두 선택을 순서쌍으로 나타내고 조건을 만족하는 쌍을 중복 없이 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|ordered_pairs|systematic_listing,M2_PROB_PT005__M2PROB150S11_Q002,M2_PROB_PT005::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q003,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,003,1,41,bdaea648a1808a26a39a7a3a0bf745fe4226d29444fa3ddcfd5a18999a92b492,cc46c9cb56a8fc3efbed3042152b7d82cab77c1d151150b6d84435805ae04423,여러 가지 경우의 수(1) 순서쌍을 이용하여 푸는 경우,9,integer,M2_PROB_PT006,,M2_PROB_C003|M2_PROB_C005,,,advanced,46,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT006,variant,ordered_pair_table,5,두 선택을 순서쌍으로 나타내고 조건을 만족하는 쌍을 중복 없이 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|ordered_pairs|systematic_listing,M2_PROB_PT006__M2PROB150S11_Q003,M2_PROB_PT006::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q004,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,004,1,41,b6ad7ed7af0361ca255c2eb37659bbb3b7cf3cf229e3168a4e03837d4f2d3df5,cc46c9cb56a8fc3efbed3042152b7d82cab77c1d151150b6d84435805ae04423,여러 가지 경우의 수(1) 순서쌍을 이용하여 푸는 경우,9,integer,M2_PROB_PT006,,M2_PROB_C003|M2_PROB_C005,,,advanced,30,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT006,variant,ordered_pair_table,5,두 선택을 순서쌍으로 나타내고 조건을 만족하는 쌍을 중복 없이 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|ordered_pairs|systematic_listing,M2_PROB_PT006__M2PROB150S11_Q004,M2_PROB_PT006::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q005,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,005,2,41,a7758968777478e8389d74e641f84b3ed7a1c22f7c543966ac8a5541c860937b,161ae447bfa8fd39a3db0ecadb5b339fb7b1cb2fc5ff5b5aac15c8698d1a2ba9,색칠하는 경우의 수,6,integer,M2_PROB_PT034,,M2_PROB_C009|M2_PROB_C005,,,core,43,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT034,variant,coloring_diagram,3,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT034__M2PROB150S11_Q005,M2_PROB_PT034::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q006,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,006,2,41,5c1ff86328860ac143e6d329a4177f1a5efa6ffa86b993d1701e11167e8d167c,9b9c7030c4f4041733234893ffb827cfdf077fe0ac959b5323d0d1f4bf4c81dc,색칠하는 경우의 수,120,integer,M2_PROB_PT035,,M2_PROB_C009|M2_PROB_C005,,,standard,40,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT035,variant,coloring_diagram,4,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT035__M2PROB150S11_Q006,M2_PROB_PT035::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q007,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,007,2,42,c19fae99016ef1a6cb96ffecbf9e93e70ea585d49f83ae2a4eaa66e44391c72d,59a2fe6dd232064d31544d45a7771e6e6dc7cb15fdaa7bcabd05cd6ed4f744c8,색칠하는 경우의 수,420,integer,M2_PROB_PT036,,M2_PROB_C009|M2_PROB_C005,,,advanced,46,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT036,variant,coloring_diagram,5,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT036__M2PROB150S11_Q007,M2_PROB_PT036::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q008,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,008,2,42,1af3760b6a5010f4ff71ad420e4a5284ef6a694ef204f175a8cd95f15a5fb8b6,59a2fe6dd232064d31544d45a7771e6e6dc7cb15fdaa7bcabd05cd6ed4f744c8,색칠하는 경우의 수,336,integer,M2_PROB_PT036,,M2_PROB_C009|M2_PROB_C005,,,advanced,30,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT036,variant,coloring_diagram,5,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT036__M2PROB150S11_Q008,M2_PROB_PT036::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q009,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,009,3,42,d273faaa82fa81bcb181f09d691aab1e99be2659f4b69ba629588e58f9d660d5,59a2fe6dd232064d31544d45a7771e6e6dc7cb15fdaa7bcabd05cd6ed4f744c8,색칠하는 경우의 수,6500,integer,M2_PROB_PT036,,M2_PROB_C009|M2_PROB_C005,,,advanced,30,high_observed_challenge,M2_PROB_FAM_M2_PROB_PT036,variant,coloring_diagram,5,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT036__M2PROB150S11_Q009,M2_PROB_PT036::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
M2_PROB_150_S11_Q010,SRC_M2_PROB_150_WORKSHEET_SET11_20260711,010,3,42,c18594ddea90606fc3add611b65cecef329c6ea124dea651a86844ded4a616d5,59a2fe6dd232064d31544d45a7771e6e6dc7cb15fdaa7bcabd05cd6ed4f744c8,색칠하는 경우의 수,6,integer,M2_PROB_PT036,,M2_PROB_C009|M2_PROB_C005,,,advanced,67,medium_observed_challenge,M2_PROB_FAM_M2_PROB_PT036,variant,coloring_diagram,5,영역의 인접 관계와 같은 색 제한을 표시한 뒤 단계별 색 선택 수를 센다.,RECOGNIZE|START|CONDITION|REPRESENT|CALCULATE|VERIFY,counting|sample_space|case_count|coloring|adjacency_conditions,M2_PROB_PT036__M2PROB150S11_Q010,M2_PROB_PT036::M2_PROB_SET11,,existing_canonical_type_matched,0.97,verified_against_problem_header_quick_answer_solution_heading_and_rendered_structure
